Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink fixed 0 13.769 95453866.66666667 10.78525641025641
fidelity/cubic ccp_netlink fixed 0 13.847 99143680.0 10.899038461538462
fidelity/cubic ccp_netlink fixed 0 13.926 102512640.0 10.819620253164556
fidelity/cubic ccp_netlink fixed 0 14.003 99304106.66666667 11.287337662337663
fidelity/cubic ccp_netlink fixed 0 14.08 95774720.0 11.566558441558442
fidelity/cubic ccp_netlink fixed 0 14.16 106042026.66666667 11.625
fidelity/cubic ccp_netlink fixed 0 14.236 98020693.33333334 10.837171052631579
fidelity/cubic ccp_netlink fixed 0 14.312 93528746.66666667 12.175986842105264
fidelity/cubic ccp_netlink fixed 0 14.387 97699840.0 11.718333333333334
fidelity/cubic ccp_netlink fixed 0 14.463 96737280.0 10.735197368421053
fidelity/cubic ccp_netlink fixed 0 14.538 96897706.66666667 11.565
fidelity/cubic ccp_netlink fixed 0 14.614 100908373.33333334 11.820723684210526
fidelity/cubic ccp_netlink fixed 0 14.692 97058133.33333334 12.504807692307692
fidelity/cubic ccp_netlink fixed 0 14.768 97539413.33333334 12.705592105263158
fidelity/cubic ccp_netlink fixed 0 14.844 100908373.33333334 13.055921052631579
fidelity/cubic ccp_netlink fixed 0 14.921 93689173.33333334 13.198051948051948
fidelity/cubic ccp_netlink fixed 0 14.996 100908373.33333334 11.57
fidelity/cubic ccp_netlink fixed 0 15.072 97218560.0 13.03125
fidelity/cubic ccp_netlink fixed 0 15.148 92726613.33333334 13.723684210526315
fidelity/cubic ccp_netlink fixed 0 15.223 98341546.66666667 13.813333333333333
fidelity/cubic ccp_netlink fixed 0 15.3 101550080.0 13.516233766233766
fidelity/cubic ccp_netlink fixed 0 15.378 100266666.66666667 14.10897435897436
fidelity/cubic ccp_netlink fixed 0 15.457 100908373.33333334 13.947784810126583
fidelity/cubic ccp_netlink fixed 0 15.535 100908373.33333334 13.34775641025641
fidelity/cubic ccp_netlink fixed 0 15.611 93689173.33333334 13.925986842105264
fidelity/cubic ccp_netlink fixed 0 15.687 100908373.33333334 13.925986842105264
fidelity/cubic ccp_netlink fixed 0 15.762 96256000.0 14.228333333333333
fidelity/cubic ccp_netlink fixed 0 15.839 98341546.66666667 13.71103896103896
fidelity/cubic ccp_netlink fixed 0 15.916 100908373.33333334 14.732142857142858
fidelity/cubic ccp_netlink fixed 0 15.995 95935146.66666667 14.930379746835444
fidelity/cubic ccp_netlink fixed 0 16.071 98662400.0 14.180921052631579
fidelity/cubic ccp_netlink fixed 0 16.147 100908373.33333334 14.865131578947368
fidelity/cubic ccp_netlink fixed 0 16.222 93689173.33333334 15.015
fidelity/cubic ccp_netlink fixed 0 16.3 100908373.33333334 14.9375
fidelity/cubic ccp_netlink fixed 0 16.376 100908373.33333334 15.450657894736842
fidelity/cubic ccp_netlink fixed 0 16.452 93689173.33333334 15.519736842105264
fidelity/cubic ccp_netlink fixed 0 16.528 96897706.66666667 14.478618421052632
fidelity/cubic ccp_netlink fixed 0 16.603 97699840.0 15.47
fidelity/cubic ccp_netlink fixed 0 16.679 94651733.33333334 13.866776315789474
fidelity/cubic ccp_netlink fixed 0 16.755 99945813.33333334 16.057565789473685
fidelity/cubic ccp_netlink fixed 0 16.831 96416426.66666667 16.37171052631579
fidelity/cubic ccp_netlink fixed 0 16.907 98181120.0 16.21875
fidelity/cubic ccp_netlink fixed 0 16.992 108127573.33333334 15.633823529411766
