Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/reno ccp_netlink cell 0 26.686 9144320.0 64.66666666666667
fidelity/reno ccp_netlink cell 0 26.77 4973226.666666667 67.66666666666667
fidelity/reno ccp_netlink cell 0 26.847 7379626.666666667 88.26923076923077
fidelity/reno ccp_netlink cell 0 26.926 8021333.333333334 106.55319148936171
fidelity/reno ccp_netlink cell 0 27.001 7700480.0 65.14285714285714
fidelity/reno ccp_netlink cell 0 27.077 7379626.666666667 73.36
fidelity/reno ccp_netlink cell 0 27.162 12032000.0 62.645161290322584
fidelity/reno ccp_netlink cell 0 27.238 8181760.0 56.18333333333333
fidelity/reno ccp_netlink cell 0 27.324 4652373.333333334 66.22916666666667
fidelity/reno ccp_netlink cell 0 27.426 16363520.0 81.10958904109589
fidelity/reno ccp_netlink cell 0 27.502 6898346.666666667 41.91525423728814
fidelity/reno ccp_netlink cell 0 27.592 9946453.333333334 81.16981132075472
fidelity/reno ccp_netlink cell 0 27.671 10267306.666666668 80.69811320754717
fidelity/reno ccp_netlink cell 0 27.749 10267306.666666668 62.68115942028985
fidelity/reno ccp_netlink cell 0 27.824 11229866.666666668 60.20338983050848
fidelity/reno ccp_netlink cell 0 27.922 16844800.0 53.535353535353536
fidelity/reno ccp_netlink cell 0 28.001 9304746.666666668 39.674698795180724
fidelity/reno ccp_netlink cell 0 28.079 5614933.333333334 66.89583333333333
fidelity/reno ccp_netlink cell 0 28.155 9625600.0 91.58333333333333
fidelity/reno ccp_netlink cell 0 28.233 10267306.666666668 82.8103448275862
fidelity/reno ccp_netlink cell 0 28.312 11871573.333333334 71.53333333333333
fidelity/reno ccp_netlink cell 0 28.389 9625600.0 60.88
fidelity/reno ccp_netlink cell 0 28.47 10909013.333333334 59.61971830985915
fidelity/reno ccp_netlink cell 0 28.548 9465173.333333334 62.38297872340426
fidelity/reno ccp_netlink cell 0 28.634 9786026.666666668 82.60526315789474
fidelity/reno ccp_netlink cell 0 28.731 14919680.0 61.86046511627907
fidelity/reno ccp_netlink cell 0 28.811 8181760.0 54.57692307692308
fidelity/reno ccp_netlink cell 0 28.887 9625600.0 91.78461538461538
fidelity/reno ccp_netlink cell 0 28.963 12834133.333333334 65.52173913043478
fidelity/reno ccp_netlink cell 0 29.041 8663040.0 59.63157894736842
fidelity/reno ccp_netlink cell 0 29.133 13475840.0 83.8
fidelity/reno ccp_netlink cell 0 29.21 10748586.666666668 64.9875
fidelity/reno ccp_netlink cell 0 29.298 9304746.666666668 69.43548387096774
fidelity/reno ccp_netlink cell 0 29.377 9946453.333333334 93.78571428571429
fidelity/reno ccp_netlink cell 0 29.473 11871573.333333334 85.35443037974683
fidelity/reno ccp_netlink cell 0 29.553 9144320.0 87.18181818181819
fidelity/reno ccp_netlink cell 0 29.63 6417066.666666667 89.74545454545455
fidelity/reno ccp_netlink cell 0 29.716 8502613.333333334 106.23636363636363
fidelity/reno ccp_netlink cell 0 29.807 12513280.0 103.49230769230769
fidelity/reno ccp_netlink cell 0 29.891 10909013.333333334 93.91666666666667
fidelity/reno ccp_netlink cell 0 29.969 10909013.333333334 92.80597014925372
fidelity/reno ccp_netlink cell 0 30.048 10106880.0 84.80701754385964
fidelity/reno ccp_netlink cell 0 30.131 11229866.666666668 89.52564102564102
fidelity/reno ccp_netlink cell 0 30.211 10588160.0 73.61538461538461
fidelity/reno ccp_netlink cell 0 30.286 7860906.666666667 85.63333333333334
fidelity/reno ccp_netlink cell 0 30.363 12192426.666666668 88.61538461538461
fidelity/reno ccp_netlink cell 0 30.443 12192426.666666668 84.02666666666667
fidelity/reno ccp_netlink cell 0 30.522 9304746.666666668 77.98529411764706
fidelity/reno ccp_netlink cell 0 30.598 14277973.333333334 84.56716417910448
fidelity/reno ccp_netlink cell 0 30.68 14759253.333333334 70.0
fidelity/reno ccp_netlink cell 0 30.756 11711146.666666668 53.17045454545455
fidelity/reno ccp_netlink cell 0 30.846 13154986.666666668 68.91954022988506
fidelity/reno ccp_netlink cell 0 30.99 5973.333333333334 68.63636363636364
fidelity/reno ccp_netlink cell 1 0 29440.0 0
fidelity/reno ccp_netlink cell 1 0.091 4821333.333333334 2.0
